Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1777019578,50,,Aggregated,18.900000,10.700000,1,2,2,2,3,5,11,26,83,160,160,2846,1664,1,2.3071563484255835,0.4303749883547425,159.8753749858588,58.515811665495434
1777019579,50,,Aggregated,18.000000,9.900000,1,2,2,2,3,5,10,26,83,160,160,2863,1670,1,2.302270670204449,0.4303749883547425,159.8753749858588,58.56374432413552
1777019580,50,,Aggregated,18.700000,10.800000,1,2,2,2,3,5,10,26,83,160,160,2879,1677,1,2.2969701483143092,0.4303749883547425,159.8753749858588,58.607502605071204
1777019581,50,,Aggregated,19.000000,10.600000,1,2,2,2,3,5,10,26,83,160,160,2896,1685,1,2.290237229277228,0.4303749883547425,159.8753749858588,58.6046270718232
1777019582,50,,Aggregated,18.900000,10.100000,1,2,2,2,3,5,10,26,83,160,160,2911,1691,1,2.2850814212256947,0.4303749883547425,159.8753749858588,58.63517691514944
1777019583,50,,Aggregated,18.400000,10.300000,1,2,2,2,3,5,10,26,83,160,160,2925,1698,1,2.279110062055481,0.4303749883547425,159.8753749858588,58.62700854700855
1777019584,50,,Aggregated,17.800000,10.000000,1,2,2,2,3,5,10,26,83,160,160,2943,1713,1,2.2757560219391015,0.4303749883547425,159.8753749858588,58.605164797825346
1777019585,50,,Aggregated,18.200000,9.700000,1,2,2,2,3,5,10,26,83,160,160,2968,1725,1,2.2650650175880753,0.4303749883547425,159.8753749858588,58.61421832884097
1777019586,50,,Aggregated,17.700000,9.600000,1,2,2,2,3,5,10,26,83,160,160,2981,1730,1,2.2600972029908175,0.4303749883547425,159.8753749858588,58.6239516940624
1777019587,50,,Aggregated,17.500000,9.600000,1,2,2,2,3,5,10,25,80,160,160,3003,1738,1,2.2529709905176944,0.4303749883547425,159.8753749858588,58.705294705294705
1777019588,50,,Aggregated,17.800000,9.200000,1,2,2,2,3,5,10,25,80,160,160,3021,1751,1,2.2542681266023146,0.4303749883547425,159.8753749858588,58.65243296921549
1777019589,50,,Aggregated,17.700000,9.000000,1,2,2,2,3,5,10,25,80,160,160,3041,1761,1,2.2480608252667573,0.4303749883547425,159.8753749858588,58.68102597829661
1777019590,50,,Aggregated,17.500000,8.400000,1,2,2,2,3,5,10,25,80,160,160,3062,1774,1,2.2427935483178048,0.4303749883547425,159.8753749858588,58.6518615284128
1777019591,50,,Aggregated,17.500000,8.700000,1,2,2,2,3,5,10,25,80,160,160,3082,1786,1,2.2388207647235707,0.4303749883547425,159.8753749858588,58.655418559377026
1777019592,50,,Aggregated,18.200000,9.500000,1,2,2,2,3,5,10,25,80,160,160,3095,1795,1,2.237347056840957,0.4303749883547425,159.8753749858588,58.6264943457189
1777019593,50,,Aggregated,18.000000,9.500000,1,2,2,2,3,5,10,19,80,160,160,3119,1809,1,2.2357412417302505,0.4303749883547425,159.8753749858588,58.61397883937159
1777019594,50,,Aggregated,18.700000,10.100000,1,2,2,2,3,5,10,19,80,160,160,3139,1820,1,2.2336227886673083,0.4303749883547425,159.8753749858588,58.64606562599554
1777019595,50,,Aggregated,18.500000,10.400000,1,2,2,2,3,5,10,19,80,160,160,3162,1830,1,2.226362143749822,0.4303749883547425,159.8753749858588,58.685009487666036
1777019596,50,,Aggregated,19.000000,10.500000,1,2,2,2,3,5,10,19,80,160,160,3180,1841,1,2.2289363777926834,0.4303749883547425,159.8753749858588,58.68018867924528
1777019597,50,,Aggregated,19.000000,10.600000,1,2,2,2,3,5,10,19,80,160,160,3197,1847,1,2.224485289713576,0.4303749883547425,159.8753749858588,58.73287456990929
1777019598,50,,Aggregated,19.600000,10.900000,1,2,2,2,3,5,10,19,80,160,160,3222,1863,1,2.21604529148503,0.4303749883547425,159.8753749858588,58.703600248292986
1777019599,50,,Aggregated,19.800000,11.000000,1,2,2,2,3,5,10,19,80,160,160,3240,1876,1,2.2173532447202797,0.4303749883547425,159.8753749858588,58.65432098765432
1777019600,50,,Aggregated,20.400000,11.400000,1,2,2,2,3,5,10,25,80,160,160,3260,1887,1,2.227880525762684,0.4303749883547425,159.8753749858588,58.67453987730061
1777019601,50,,Aggregated,19.800000,11.400000,1,2,2,2,3,5,10,25,80,160,160,3282,1898,1,2.22271634790749,0.4303749883547425,159.8753749858588,58.69835466179159
1777019602,50,,Aggregated,19.900000,11.500000,1,2,2,2,3,5,10,23,80,160,160,3306,1912,1,2.2186054939337083,0.4303749883547425,159.8753749858588,58.66545674531155
1777019603,50,,Aggregated,20.000000,11.100000,1,2,2,2,3,5,10,23,80,160,160,3316,1917,1,2.2150222436761973,0.4303749883547425,159.8753749858588,58.66314837153197
1777019604,50,,Aggregated,20.200000,11.200000,1,2,2,2,3,5,10,23,80,160,160,3335,1925,1,2.2086690424004574,0.4303749883547425,159.8753749858588,58.69475262368815
1777019605,50,,Aggregated,20.500000,11.500000,1,2,2,2,3,5,10,23,80,160,160,3355,1938,1,2.2033777337066063,0.4303749883547425,159.8753749858588,58.69150521609538
1777019606,50,,Aggregated,19.600000,10.600000,1,2,2,2,3,4,10,23,80,160,160,3374,1950,1,2.1975592408998894,0.4303749883547425,159.8753749858588,58.67753408417309
1777019607,50,,Aggregated,19.100000,10.100000,1,2,2,2,3,4,10,23,80,160,160,3392,1963,1,2.1927573719572053,0.4303749883547425,159.8753749858588,58.63060141509434
1777019608,50,,Aggregated,19.400000,10.700000,1,2,2,2,3,4,9,19,80,160,160,3408,1973,1,2.188614658658019,0.4303749883547425,159.8753749858588,58.62881455399061
1777019609,50,,Aggregated,19.200000,11.100000,1,2,2,2,3,4,9,19,80,160,160,3424,1981,1,2.1849389870843643,0.4303749883547425,159.8753749858588,58.63931074766355
1777019610,50,,Aggregated,18.200000,10.900000,1,2,2,2,3,4,9,19,80,160,160,3448,1999,1,2.179604458631818,0.4303749883547425,159.8753749858588,58.62325986078886
1777019611,50,,Aggregated,18.500000,10.600000,1,2,2,2,3,4,9,19,80,160,160,3464,2007,1,2.1740071954811637,0.4303749883547425,159.8753749858588,58.614030023094685
1777019612,50,,Aggregated,18.200000,10.300000,1,2,2,2,3,4,9,19,80,160,160,3488,2024,1,2.167171698218209,0.41720899753272533,159.8753749858588,58.59461009174312
1777019613,50,,Aggregated,18.800000,11.400000,1,2,2,2,3,4,9,19,80,160,160,3508,2037,1,2.1636937263723306,0.41720899753272533,159.8753749858588,58.60176738882554
1777019614,50,,Aggregated,18.500000,11.300000,1,2,2,2,3,4,9,19,80,160,160,3524,2045,1,2.1596748627501325,0.41720899753272533,159.8753749858588,58.61208853575482
1777019615,50,,Aggregated,18.300000,11.300000,1,2,2,2,3,4,9,19,80,160,160,3543,2056,1,2.1539433300902586,0.41720899753272533,159.8753749858588,58.60513688964155
1777019616,50,,Aggregated,19.000000,12.200000,1,2,2,2,3,4,9,19,80,160,160,3559,2069,1,2.162948676721769,0.41720899753272533,159.8753749858588,58.53807249227311
1777019617,50,,Aggregated,19.200000,12.200000,1,2,2,2,3,4,9,19,80,160,160,3579,2079,1,2.1629813052732088,0.41720899753272533,159.8753749858588,58.55350656607991
1777019618,50,,Aggregated,18.900000,12.100000,1,2,2,2,3,4,10,20,80,160,160,3599,2092,1,2.172731084312553,0.41720899753272533,159.8753749858588,58.56071130869686
1777019619,50,,Aggregated,18.700000,11.800000,1,2,2,2,3,4,10,19,80,160,160,3621,2102,1,2.1669231246201615,0.41720899753272533,159.8753749858588,58.579397956365646
1777019620,50,,Aggregated,18.900000,11.700000,1,2,2,2,3,4,10,19,80,160,160,3645,2117,1,2.160533244206745,0.41720899753272533,159.8753749858588,58.58189300411522
1777019621,50,,Aggregated,19.400000,12.000000,1,2,2,2,3,4,9,19,80,160,160,3661,2126,1,2.160405230502873,0.41720899753272533,159.8753749858588,58.60475279978148
1777019622,50,,Aggregated,20.200000,12.500000,1,2,2,2,3,4,9,19,80,160,160,3680,2140,1,2.156642665194459,0.41720899753272533,159.8753749858588,58.59945652173913
1777019623,50,,Aggregated,19.200000,11.500000,1,2,2,2,3,4,9,19,80,160,160,3696,2148,1,2.1546360392093726,0.41720899753272533,159.8753749858588,58.60930735930736
1777019624,50,,Aggregated,19.500000,11.700000,1,2,2,2,3,4,9,19,80,160,160,3721,2164,1,2.1492707626546217,0.41720899753272533,159.8753749858588,58.603063692555764
1777019625,50,,Aggregated,19.200000,11.600000,1,2,2,2,3,4,9,19,80,160,160,3737,2172,1,2.1454249311486246,0.41720899753272533,159.8753749858588,58.5945945945946
1777019626,50,,Aggregated,19.100000,11.300000,1,2,2,2,3,4,9,19,80,160,160,3754,2185,1,2.142330927210654,0.41720899753272533,159.8753749858588,58.53729355354289
1777019627,50,,Aggregated,19.600000,12.000000,1,2,2,2,3,4,10,20,80,160,160,3772,2195,1,2.1562473739824264,0.41720899753272533,159.8753749858588,58.557529162248144
1777019628,50,,Aggregated,19.100000,11.300000,1,2,2,2,3,4,10,20,80,160,160,3794,2209,1,2.1519125623330986,0.41720899753272533,159.8753749858588,58.53531892461782
1777019629,50,,Aggregated,19.600000,11.600000,1,2,2,2,3,4,10,20,80,160,160,3813,2221,1,2.1640145251126373,0.41720899753272533,159.8753749858588,58.52373459218463
1777019630,50,,Aggregated,19.400000,11.500000,1,2,2,2,3,4,10,20,80,160,160,3832,2233,1,2.1636316354742804,0.41720899753272533,159.8753749858588,58.49451983298539
1777019631,50,,Aggregated,19.200000,11.700000,1,2,2,2,3,4,10,20,80,160,160,3848,2241,1,2.161011902893518,0.41720899753272533,159.8753749858588,58.49558212058212
1777019632,50,,Aggregated,18.900000,11.700000,1,2,2,2,3,4,9,20,80,160,160,3870,2254,1,2.157495642689752,0.41720899753272533,159.8753749858588,58.48837209302326
1777019633,50,,Aggregated,19.100000,11.800000,1,2,2,2,3,4,9,20,80,160,160,3892,2266,1,2.152180598217435,0.41720899753272533,159.8753749858588,58.477903391572454
1777019634,50,,Aggregated,18.800000,11.500000,1,2,2,2,3,4,9,19,80,160,160,3912,2277,1,2.1483071559003566,0.41720899753272533,159.8753749858588,58.48696319018405
1777019635,50,,Aggregated,19.200000,11.400000,1,2,2,2,3,4,9,19,80,160,160,3931,2289,1,2.145700312225009,0.41720899753272533,159.8753749858588,58.49325871279573
1777019636,50,,Aggregated,19.300000,11.600000,1,2,2,2,3,4,9,19,80,160,160,3953,2303,1,2.148476908697994,0.41720899753272533,159.8753749858588,58.45509739438401
1777019637,50,,Aggregated,19.300000,11.300000,1,2,2,2,3,4,10,20,80,160,160,3973,2312,1,2.156439982934813,0.41720899753272533,159.8753749858588,58.47470425371256
1777019638,50,,Aggregated,19.200000,11.400000,1,2,2,2,3,4,10,20,80,160,160,3989,2321,1,2.152336825297734,0.41720899753272533,159.8753749858588,58.47054399598897
1777019639,50,,Aggregated,19.800000,11.900000,1,2,2,2,3,4,10,19,77,160,160,4004,2327,1,2.1493795197471033,0.41720899753272533,159.8753749858588,58.493256743256744
1777019640,50,,Aggregated,19.600000,11.600000,1,2,2,2,3,4,10,19,77,160,160,4023,2335,1,2.146427182324662,0.40020805317908525,159.8753749858588,58.520258513547105
1777019641,50,,Aggregated,19.500000,11.100000,1,2,2,2,3,4,10,19,77,160,160,4043,2347,1,2.1424292738316986,0.40020805317908525,159.8753749858588,58.506801879792235
1777019642,50,,Aggregated,18.800000,10.100000,1,2,2,2,3,4,9,19,77,160,160,4063,2358,1,2.139394569605884,0.40020805317908525,159.8753749858588,58.54048732463697
1777019643,50,,Aggregated,19.000000,10.300000,1,2,2,2,3,4,9,19,77,160,160,4084,2368,1,2.1348492722480805,0.40020805317908525,159.8753749858588,58.54309500489716
1777019644,50,,Aggregated,19.100000,10.400000,1,2,2,2,3,4,9,19,77,160,160,4098,2377,1,2.1318615917134585,0.40020805317908525,159.8753749858588,58.527330405075645
1777019645,50,,Aggregated,19.300000,10.400000,1,2,2,2,3,4,9,19,77,160,160,4124,2389,1,2.126352856865886,0.40020805317908525,159.8753749858588,58.58123181377304
1777019646,50,,Aggregated,18.700000,9.800000,1,2,2,2,3,4,9,19,77,160,160,4134,2394,1,2.1246565110433124,0.40020805317908525,159.8753749858588,58.587808417997095
1777019647,50,,Aggregated,19.200000,10.300000,1,2,2,2,3,4,9,19,77,160,160,4161,2410,1,2.1185514443155355,0.40020805317908525,159.8753749858588,58.58543619322278
1777019648,50,,Aggregated,19.500000,10.000000,1,2,2,2,3,4,9,19,77,160,160,4180,2416,1,2.113802177451649,0.40020805317908525,159.8753749858588,58.64545454545455
1777019649,50,,Aggregated,18.000000,9.000000,1,2,2,2,3,4,9,18,77,160,160,4201,2429,1,2.1092526724014915,0.40020805317908525,159.8753749858588,58.6162818376577
1777019650,50,,Aggregated,18.800000,9.700000,1,2,2,2,3,4,9,18,77,160,160,4226,2442,1,2.1051362834423886,0.40020805317908525,159.8753749858588,58.609559867486986
1777019651,50,,Aggregated,19.200000,9.700000,1,2,2,2,3,4,9,18,77,160,160,4250,2455,1,2.1002850532805657,0.40020805317908525,159.8753749858588,58.59741176470588
1777019652,50,,Aggregated,19.900000,10.500000,1,2,2,2,3,4,8,18,77,160,160,4265,2463,1,2.0970529644910556,0.40020805317908525,159.8753749858588,58.59249706916764
1777019653,50,,Aggregated,20.400000,10.900000,1,2,2,2,3,4,8,18,77,160,160,4283,2474,1,2.094146679345794,0.40020805317908525,159.8753749858588,58.5972449217838
1777019654,50,,Aggregated,20.500000,10.700000,1,2,2,2,3,4,8,18,77,160,160,4307,2484,1,2.088768423541633,0.40020805317908525,159.8753749858588,58.615741815648946
1777019655,50,,Aggregated,20.400000,10.500000,1,2,2,2,3,4,8,18,77,160,160,4322,2490,1,2.085769362133539,0.40020805317908525,159.8753749858588,58.64414622859787
1777019656,50,,Aggregated,20.500000,10.700000,1,2,2,2,3,4,9,18,77,160,160,4338,2501,1,2.0890478554635608,0.40020805317908525,159.8753749858588,58.62217611802674
1777019657,50,,Aggregated,20.100000,10.300000,1,2,2,2,3,4,8,18,77,160,160,4362,2517,1,2.0851877698199104,0.40020805317908525,159.8753749858588,58.603622191655205
1777019658,50,,Aggregated,19.700000,10.200000,1,2,2,2,3,4,8,18,77,160,160,4381,2529,1,2.0820736537286337,0.40020805317908525,159.8753749858588,58.593243551700525
1777019659,50,,Aggregated,20.000000,10.400000,1,2,2,2,3,4,8,17,77,160,160,4401,2541,1,2.07821781278525,0.40020805317908525,159.8753749858588,58.57282435810043
1777019660,50,,Aggregated,20.000000,10.800000,1,2,2,2,3,4,8,17,77,160,160,4422,2552,1,2.078528562671248,0.40020805317908525,159.8753749858588,58.601085481682496
1777019661,50,,Aggregated,19.700000,11.100000,1,2,2,2,3,4,9,17,77,160,160,4437,2564,1,2.0824871844061494,0.40020805317908525,159.8753749858588,58.55442866801893
1777019662,50,,Aggregated,19.600000,10.900000,1,2,2,2,3,4,9,17,77,160,160,4458,2581,1,2.0783969387130043,0.40020805317908525,159.8753749858588,58.51615074024226
1777019663,50,,Aggregated,19.400000,10.900000,1,2,2,2,3,4,9,17,77,160,160,4478,2596,1,2.074726963729372,0.40020805317908525,159.8753749858588,58.48995087092452
1777019664,50,,Aggregated,18.800000,11.100000,1,2,2,2,3,4,9,17,77,160,160,4495,2607,1,2.073759345640247,0.40020805317908525,159.8753749858588,58.48965517241379
1777019665,50,,Aggregated,18.900000,11.800000,1,2,2,2,3,4,9,17,77,160,160,4514,2619,1,2.0695489234337234,0.40020805317908525,159.8753749858588,58.487594151528576
1777019666,50,,Aggregated,19.000000,12.200000,1,2,2,2,3,4,9,17,77,160,160,4540,2635,1,2.0668190359835417,0.40020805317908525,159.8753749858588,58.50330396475771
1777019667,50,,Aggregated,18.700000,12.200000,1,2,2,2,3,4,8,17,77,160,160,4553,2642,1,2.06547751627959,0.40020805317908525,159.8753749858588,58.508236327696025
1777019668,50,,Aggregated,19.300000,13.100000,1,2,2,2,3,4,8,17,77,160,160,4573,2653,1,2.063422764024418,0.40020805317908525,159.8753749858588,58.49354909249946
1777019669,50,,Aggregated,20.100000,13.500000,1,2,2,2,3,4,8,17,77,160,160,4588,2663,1,2.0602163814307444,0.40020805317908525,159.8753749858588,58.4653443766347
1777019670,50,,Aggregated,19.400000,12.700000,1,2,2,2,3,4,8,17,77,160,160,4608,2675,1,2.055905347459783,0.40020805317908525,159.8753749858588,58.461154513888886
1777019671,50,,Aggregated,19.500000,12.500000,1,2,2,2,3,4,8,17,77,160,160,4623,2684,1,2.052968681547988,0.40020805317908525,159.8753749858588,58.474583603720525
1777019672,50,,Aggregated,18.600000,12.300000,1,2,2,2,3,4,8,17,77,160,160,4646,2700,1,2.0483065825474887,0.40020805317908525,159.8753749858588,58.46018080068877
1777019673,50,,Aggregated,18.400000,12.000000,1,2,2,2,3,4,8,17,77,160,160,4667,2714,1,2.044064934298201,0.40020805317908525,159.8753749858588,58.44482536961645
1777019674,50,,Aggregated,18.900000,12.100000,1,2,2,2,3,4,8,17,77,160,160,4680,2719,1,2.041124832357726,0.40020805317908525,159.8753749858588,58.45149572649573
1777019675,50,,Aggregated,18.800000,11.700000,1,2,2,2,3,4,8,17,77,160,160,4697,2730,1,2.038307626859981,0.40020805317908525,159.8753749858588,58.4441132637854
1777019676,50,,Aggregated,18.800000,11.700000,1,2,2,2,3,4,8,16,77,160,160,4718,2740,1,2.0347370897816917,0.40020805317908525,159.8753749858588,58.461212378126326
1777019677,50,,Aggregated,18.600000,11.400000,1,2,2,2,3,4,8,16,77,160,160,4738,2752,1,2.0316842477424673,0.40020805317908525,159.8753749858588,58.457154917686786
1777019678,50,,Aggregated,18.100000,10.800000,1,2,2,2,3,4,8,16,77,160,160,4760,2766,1,2.0273141734626834,0.40020805317908525,159.8753749858588,58.44705882352941
1777019679,50,,Aggregated,17.900000,10.600000,1,2,2,2,3,4,8,16,77,160,160,4779,2774,1,2.0233742173593146,0.40020805317908525,159.8753749858588,58.45574387947269
1777019680,50,,Aggregated,18.200000,10.800000,1,2,2,2,3,4,8,16,77,160,160,4795,2782,1,2.0206957357489856,0.40020805317908525,159.8753749858588,58.47799791449427
1777019681,50,,Aggregated,18.500000,11.200000,1,2,2,2,3,4,8,16,77,160,160,4813,2790,1,2.0172580535398397,0.40020805317908525,159.8753749858588,58.51693330563059
1777019682,50,,Aggregated,19.000000,10.900000,1,2,2,2,3,4,8,16,77,160,160,4828,2799,1,2.0153908646719914,0.40020805317908525,159.8753749858588,58.508492129246065
1777019683,50,,Aggregated,18.800000,10.800000,1,2,2,2,3,4,8,16,77,160,160,4844,2806,1,2.0152224164771826,0.40020805317908525,159.8753749858588,58.54170107349298
1777019684,50,,Aggregated,18.600000,10.300000,1,2,2,2,3,4,8,16,77,160,160,4858,2815,1,2.0127642050768126,0.40020805317908525,159.8753749858588,58.52840675174969
1777019685,50,,Aggregated,18.100000,9.900000,1,2,2,2,3,4,8,16,77,160,160,4879,2829,1,2.0090445636466776,0.40020805317908525,159.8753749858588,58.53433080549293
1777019686,50,,Aggregated,17.900000,9.300000,1,2,2,2,3,4,8,16,77,160,160,4889,2831,1,2.0072756631689983,0.40020805317908525,159.8753749858588,58.573736960523625
1777019687,50,,Aggregated,17.700000,9.300000,1,2,2,2,3,4,8,16,77,160,160,4907,2844,1,2.0039778139950095,0.40020805317908525,159.8753749858588,58.548604035051966
1777019688,50,,Aggregated,17.800000,9.700000,1,2,2,2,3,4,8,16,77,160,160,4928,2857,1,2.0003023137532736,0.40020805317908525,159.8753749858588,58.55864448051948
1777019689,50,,Aggregated,17.300000,9.100000,1,2,2,2,3,4,8,16,77,160,160,4946,2868,1,1.9976468380904777,0.40020805317908525,159.8753749858588,58.569753336029116
1777019690,50,,Aggregated,17.200000,9.100000,1,2,2,2,3,4,8,16,77,160,160,4970,2880,1,1.993559207298776,0.40020805317908525,159.8753749858588,58.57062374245473
1777019691,50,,Aggregated,16.700000,9.000000,1,2,2,2,3,4,8,16,77,160,160,4989,2894,1,1.9908566780880805,0.40020805317908525,159.8753749858588,58.52595710563239
1777019692,50,,Aggregated,16.900000,9.500000,1,2,2,2,3,4,8,16,50,160,160,5010,2909,1,1.9880039929951394,0.40020805317908525,159.8753749858588,58.50039920159681
1777019693,50,,Aggregated,17.500000,9.900000,1,2,2,2,3,4,8,16,50,160,160,5025,2920,1,1.9848335830411359,0.40020805317908525,159.8753749858588,58.45691542288557
1777019694,50,,Aggregated,17.400000,10.300000,1,2,2,2,3,4,8,16,50,160,160,5045,2931,1,1.9846922126335598,0.40020805317908525,159.8753749858588,58.46402378592666
1777019695,50,,Aggregated,18.200000,11.000000,1,2,2,2,3,4,8,16,50,160,160,5060,2941,1,1.9836047855242644,0.40020805317908525,159.8753749858588,58.445256916996044
1777019696,50,,Aggregated,18.100000,11.300000,1,2,2,2,3,4,8,16,50,160,160,5079,2954,1,1.981540518574641,0.40020805317908525,159.8753749858588,58.43276235479425
1777019697,50,,Aggregated,18.900000,11.800000,1,2,2,2,3,4,8,16,50,160,160,5099,2968,1,1.9813757932933596,0.40020805317908525,159.8753749858588,58.41419886252206
1777019698,50,,Aggregated,18.300000,11.300000,1,2,2,2,3,4,8,15,50,160,160,5116,2975,1,1.9795781545433129,0.40020805317908525,159.8753749858588,58.43060985144644
1777019699,50,,Aggregated,18.800000,12.200000,1,2,2,2,3,4,8,15,50,160,160,5130,2985,1,1.9780418702826035,0.40020805317908525,159.8753749858588,58.414230019493175
1777019700,50,,Aggregated,19.200000,12.500000,1,2,2,2,3,4,8,15,50,160,160,5150,2995,1,1.9779926947164304,0.40020805317908525,159.8753749858588,58.42543689320388
1777019701,50,,Aggregated,18.800000,11.800000,1,2,2,2,3,4,8,15,50,160,160,5173,3009,1,1.9769199451684762,0.40020805317908525,159.8753749858588,58.42083897158322
1777019702,50,,Aggregated,18.300000,11.800000,1,2,2,2,3,4,8,15,50,160,160,5194,3020,1,1.974238079382106,0.40020805317908525,159.8753749858588,58.4193299961494
1777019703,50,,Aggregated,17.900000,11.400000,1,2,2,2,3,4,8,15,50,160,160,5208,3029,1,1.973046915538247,0.40020805317908525,159.8753749858588,58.400729646697386
1777019704,50,,Aggregated,18.500000,11.500000,1,2,2,2,3,4,8,15,50,160,160,5227,3040,1,1.9702480713982418,0.40020805317908525,159.8753749858588,58.39028123206428
1777019705,50,,Aggregated,18.200000,11.000000,1,2,2,2,3,4,8,15,50,160,160,5251,3058,1,1.967848425547849,0.40020805317908525,159.8753749858588,58.36145496095982
1777019706,50,,Aggregated,18.400000,11.100000,1,2,2,2,3,4,8,15,50,160,160,5265,3067,1,1.9702038855503285,0.40020805317908525,159.8753749858588,58.3690408357075
1777019707,50,,Aggregated,18.200000,10.900000,1,2,2,2,3,4,8,16,50,160,160,5285,3076,1,1.9834857609373224,0.40020805317908525,159.8753749858588,58.37767265846736
1777019708,50,,Aggregated,19.400000,11.900000,1,2,2,2,3,4,8,16,50,160,160,5298,3085,1,1.9819833818907828,0.40020805317908525,159.8753749858588,58.35503963759909
1777019709,50,,Aggregated,18.700000,11.300000,1,2,2,2,3,4,8,15,50,160,160,5323,3097,1,1.9782441839675147,0.40020805317908525,159.8753749858588,58.38042457260943
1777019710,50,,Aggregated,18.200000,10.600000,1,2,2,2,3,4,8,15,50,160,160,5339,3107,1,1.976206234016437,0.40020805317908525,159.8753749858588,58.37366548042704
1777019711,50,,Aggregated,18.300000,11.100000,1,2,2,2,3,4,8,15,50,160,160,5361,3125,1,1.9752175824355693,0.40020805317908525,159.8753749858588,58.34937511658273
1777019712,50,,Aggregated,19.300000,11.100000,1,2,2,2,3,4,8,15,50,160,160,5377,3132,1,1.9737206855532483,0.40020805317908525,159.8753749858588,58.35447275432397
1777019713,50,,Aggregated,18.900000,11.200000,1,2,2,2,3,4,8,15,50,160,160,5394,3138,1,1.9723005581988677,0.40020805317908525,159.8753749858588,58.38672599184279
1777019714,50,,Aggregated,18.600000,11.500000,1,2,2,2,3,4,8,15,50,160,160,5413,3149,1,1.9701036245491768,0.40020805317908525,159.8753749858588,58.38924810641049
1777019715,50,,Aggregated,18.300000,11.300000,1,2,2,2,3,4,8,15,50,160,160,5431,3157,1,1.9705558220232209,0.40020805317908525,159.8753749858588,58.39900570797275
1777019716,50,,Aggregated,18.400000,10.800000,1,2,2,2,3,4,8,15,50,160,160,5450,3168,1,1.9709163534437912,0.40020805317908525,159.8753749858588,58.40770642201835
1777019717,50,,Aggregated,18.500000,10.900000,1,2,2,2,3,4,8,15,50,160,160,5467,3177,1,1.9686570560049592,0.40020805317908525,159.8753749858588,58.421620632888235
1777019718,50,,Aggregated,17.700000,9.800000,1,2,2,2,3,4,8,15,50,160,160,5488,3194,1,1.9684862733861694,0.40020805317908525,159.8753749858588,58.37244897959184
1777019719,50,,Aggregated,18.300000,10.000000,1,2,2,2,3,4,8,15,50,160,160,5508,3203,1,1.9659932599257213,0.40020805317908525,159.8753749858588,58.405410312273055
1777019720,50,,Aggregated,18.300000,10.300000,1,2,2,2,3,4,8,15,50,160,160,5527,3216,1,1.9634889335708057,0.40020805317908525,159.8753749858588,58.37561063868283
